Post_ID,Raw_Caption,Final Status
NYC-MOCK-0740,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0741,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0742,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0743,"READ | NYC leads HIV Awareness for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0744,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0745,"READ | NYC leads HIV Awareness for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0746,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of civic engagement in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0747,"#AreaNews | SK Leaders in Manila completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0748,"READ | NYC leads Climate Action for LGBTQIA+ youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of civic engagement in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0749,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0750,"READ | NYC leads HIV Awareness for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0751,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0752,"READ | NYC leads HIV Awareness for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0753,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0754,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0755,"#AreaNews | SK Leaders in Manila completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0756,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0757,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0758,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0759,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0760,"#AreaNews | SK Leaders in Balaoan, La Union completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0761,CHECK THIS OUT: We are looking for volunteers for our sustainable development project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0762,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0763,Hey everyone! NYC is having a National Youth Parliament and it will be so lit! Don't miss the fun vibes and freebies at Manila. See ya there! #YouthPower,For Revision
NYC-MOCK-0764,"READ | NYC leads HIV Awareness for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0765,"READ | NYC leads Digital Literacy for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0766,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0767,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0768,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0769,"NOTICE: To ensure the best results, we will only be accepting participants from specific religious groups for this program. Other groups need not apply.",Rejected
NYC-MOCK-0770,"#AreaNews | SK Leaders in Manila completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0771,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0772,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0773,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0774,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0775,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0776,"READ | NYC leads Climate Action for student leaders. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0777,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0778,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0779,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0780,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0781,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0782,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0783,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0784,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0785,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of civic engagement in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0786,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0787,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0788,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0789,"NOTICE: To ensure the best results, we will only be accepting participants from specific religious groups for this program. Other groups need not apply.",Rejected
NYC-MOCK-0790,"NOTICE: To ensure the best results, we will only be accepting participants from specific religious groups for this program. Other groups need not apply.",Rejected
NYC-MOCK-0791,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0792,"#AreaNews | SK Leaders in Baguio City completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0793,"READ | NYC leads Digital Literacy for LGBTQIA+ youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0794,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0795,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0796,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0797,"READ | NYC leads HIV Awareness for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0798,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0799,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0800,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0801,CHECK THIS OUT: We are looking for volunteers for our sustainable development project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0802,URGENT: Only students from top-tier universities are eligible for the Regional Consultation to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0803,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0804,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0805,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0806,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0807,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0808,URGENT: Only students from top-tier universities are eligible for the Regional Consultation to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0809,"#AreaNews | SK Leaders in Balaoan, La Union completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0810,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0811,"OFFICIAL STATEMENT: We believe that diverse religious views should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0812,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0813,"#AreaNews | SK Leaders in Manila completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0814,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0815,CHECK THIS OUT: We are looking for volunteers for our inclusivity project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0816,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of civic engagement in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0817,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0818,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0819,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0820,"OFFICIAL STATEMENT: We believe that gender identity should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0821,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0822,"#AreaNews | SK Leaders in Balaoan, La Union completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0823,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0824,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0825,"READ | NYC leads Climate Action for out-of-school youth. The National Youth Commission, through the NYC Board, has emphasized the importance of sustainable development in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0826,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0827,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of policy advocacy in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0828,"#AreaNews | SK Leaders in Baguio City completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0829,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0830,"NOTICE: To ensure the best results, we will only be accepting participants from male-only organizations for this program. Other groups need not apply.",Rejected
NYC-MOCK-0831,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0832,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0833,URGENT: Only students from top-tier universities are eligible for the ASEAN Youth Forum to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0834,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0835,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0836,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0837,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0838,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0839,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0840,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0841,The NYC and DILG is launching a new program for youth leaders in Baguio City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0842,"READ | NYC leads Climate Action for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of civic engagement in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0843,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0844,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0845,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0846,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0847,Hey everyone! NYC is having a National Youth Parliament and it will be so lit! Don't miss the fun vibes and freebies at Quezon City. See ya there! #YouthPower,For Revision
NYC-MOCK-0848,"READ | NYC leads Mental Health Support for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0849,"NOTICE: To ensure the best results, we will only be accepting participants from male-only organizations for this program. Other groups need not apply.",Rejected
NYC-MOCK-0850,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0851,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0852,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0853,"OFFICIAL STATEMENT: We believe that ethnic minority rights should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0854,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0855,"OFFICIAL STATEMENT: We believe that gender identity should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0856,URGENT: Only students from top-tier universities are eligible for the Regional Consultation to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0857,"Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Balaoan, La Union. See ya there! #YouthPower",For Revision
NYC-MOCK-0858,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0859,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0860,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0861,"READ | NYC leads Climate Action for LGBTQIA+ youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0862,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0863,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0864,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0865,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0866,"NOTICE: To ensure the best results, we will only be accepting participants from urban residents for this program. Other groups need not apply.",Rejected
NYC-MOCK-0867,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0868,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0869,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0870,"#AreaNews | SK Leaders in Manila completed the Leadership Accreditation. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0871,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0872,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0873,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0874,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0875,"READ | NYC leads Digital Literacy for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0876,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0877,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0878,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
